Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Alika Williams ","PIT","SS",999,21,-0.481759952651325,-30.9195503907233,-33.0465286400646,-6.0728037526176,-16.4318369442738,-86.9524796803307,13.937934068046204,-72.0145456122845,"Alika Williams","27604",675961
"Niko Kavadas ","LAA","1B",999,21,-0.85404371566604,-30.9195503907233,-33.0465286400646,-6.0728037526176,-15.7728060506988,-86.6657325497704,13.603923500163452,-72.06180904960694,"Niko Kavadas","29782",694359
"Justyn-Henry Malloy ","DET","OF/DH",745,14,-0.065686094108242,-31.3146884148859,-33.0465286400646,-6.0728037526176,-16.4318369442738,-86.9315438459502,13.814289106390957,-72.11725473955926,"Justyn-Henry Malloy","29606",669234
"Matt Koperniak ","STL","OF",999,21,-0.481759952651325,-30.9195503907233,-33.0465286400646,-6.0728037526176,-16.4318369442738,-86.9524796803307,13.814289106390957,-72.13819057393974,"Matt Koperniak","sa3014834",689288
"Tristan Peters ","TBR","OF",999,21,-0.481759952651325,-30.9195503907233,-33.0465286400646,-6.0728037526176,-16.4318369442738,-86.9524796803307,13.814289106390957,-72.13819057393974,"Tristan Peters","30063",671976
"Ivan Melendez ","ARI","1B/3B",999,21,-0.481759952651325,-30.9195503907233,-33.0465286400646,-6.0728037526176,-15.7728060506988,-86.2934487867557,13.100398860445114,-72.19304992631056,"Ivan Melendez","sa3019859",699471
"Hao-Yu  Lee ","DET","2B/3B",999,21,-0.481759952651325,-30.9195503907233,-33.0465286400646,-6.0728037526176,-16.4318369442738,-86.9524796803307,13.743726498026598,-72.2087531823041,"Hao-Yu  Lee","sa3017863",701678
"Wade Meckler ","SFG","OF",999,7,0.218994827508541,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.057378808061,13.814289106390957,-72.24308970166999,"Wade Meckler","31490",685133
"Kemp Alderman ","MIA","OF",999,14,-0.197079031034542,-30.9195503907233,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.0783146424414,13.814289106390957,-72.26402553605047,"Kemp Alderman","sa3022562",694580
"LuJames Groover ","ARI","3B",999,21,0.0219167472896899,-30.9195503907233,-33.0465286400646,-6.0728037526176,-16.4318369442738,-86.4488029803897,13.100398860445114,-72.34840411994456,"LuJames Groover","sa3022887",694410
"Trei Cruz ","DET","SS",999,14,-0.065686094108242,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.3420597296777,13.937934068046204,-72.40412566163151,"Trei Cruz","sa3014420",669360
"César Prieto ","STL","2B/DH",999,7,0.0876018905822415,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.1887717449872,13.743726498026598,-72.44504524696065,"Cesar Prieto","30163",693409
"Kristian Robinson ","ARI","OF",999,14,-0.065686094108242,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.3420597296777,13.814289106390957,-72.52777062328676,"Kristian Robinson","sa3006884",677565
"Trey Lipscomb ","WSN","1B/3B/SS",999,14,-0.197079031034542,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.473452666604,13.937934068046204,-72.5355185985578,"Trey Lipscomb","31567",702358
"Ronny Simon ","PIT","2B/SS/OF/DH",999,14,-0.197079031034542,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.473452666604,13.937934068046204,-72.5355185985578,"Ronny Simon","25346",682927
"José Barrero ","BAL","2B/3B/SS/OF",999,14,-0.197079031034542,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.473452666604,13.937934068046204,-72.5355185985578,"Jose Barrero","23378",676480
"Nate Furman ","SFG","2B",999,14,-0.065686094108242,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.3420597296777,13.743726498026598,-72.59833323165111,"Nate Furman","sa3020763",801501
"Ben Cowles ","CHW","2B/SS",999,7,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,13.937934068046204,-72.62312143995577,"Ben Cowles","sa3016976",701496
"Braden Shewmake ","NYY","3B/SS",999,7,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,13.937934068046204,-72.62312143995577,"Braden Shewmake","25817",669699
"Caden Connor ","CHW","1B/OF",999,14,-0.197079031034542,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.473452666604,13.814289106390957,-72.65916356021306,"Caden Connor","sa3022755",804645
"Andrew Pinckney ","WSN","OF",999,14,-0.197079031034542,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.473452666604,13.814289106390957,-72.65916356021306,"Andrew Pinckney","sa3022670",687605
"Nick Schnell ","SDP","OF",999,14,-0.197079031034542,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.473452666604,13.814289106390957,-72.65916356021306,"Nick Schnell","sa3007639",678010
"Tyler Wade ","TEX","OF",999,14,-0.197079031034542,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.473452666604,13.814289106390957,-72.65916356021306,"Tyler Wade","15730",642180
"Brett Wisely ","ATL","2B",999,14,-0.197079031034542,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.473452666604,13.743726498026598,-72.72972616857741,"Brett Wisely","27735",689172
"Tyler Black ","MIL","1B/OF",742.8499755859375,7,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,13.814289106390957,-72.74676640161101,"Tyler Black","29949",672012
"Will Robertson ","BAL","OF",999,7,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,13.814289106390957,-72.74676640161101,"Will Robertson","25467",683770
"Steward Berroa ","MIL","OF",999,7,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,13.814289106390957,-72.74676640161101,"Steward Berroa","22766",672642
"Taylor Trammell ","HOU","OF",999,7,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,13.814289106390957,-72.74676640161101,"Taylor Trammell","19960",666211
"Cooper Kinney ","TBR","2B",999,7,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,13.743726498026598,-72.81732900997537,"Cooper Kinney","sa3017793",695692
"Brennan Milone ","ATH","1B",999,7,-0.284681872432473,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.561055508002,13.603923500163452,-72.95713200783851,"Brennan Milone","sa3019974",686810
"Riley Tirotta ","TOR","1B/3B",999,14,-0.065686094108242,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.3420597296777,13.100398860445114,-73.24166086923262,"Riley Tirotta","sa3017078",694661
"Nacho Alvarez Jr. ","ATL","3B",735,14,-0.065686094108242,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.3420597296777,13.100398860445114,-73.24166086923262,"Nacho Alvarez Jr.","31765",805373
"Kevin Newman ","KCR","3B",999,14,-0.197079031034542,-31.3146884148859,-33.4570445237921,-6.0728037526176,-16.4318369442738,-87.473452666604,13.100398860445114,-73.3730538061589,"Kevin Newman","17696",621028
